doc_id,title,start,end
1353,The Word of God to Pashhur,JER.20.1,JER.20.6
1354,Jeremiah’s Unpopular Ministry,JER.20.7,JER.20.18
1355,Jerusalem’s Doom Is Sealed,JER.21.1,JER.21.10
1356,Message to the House of David,JER.21.11,JER.22.10
1357,Message to the Sons of Josiah,JER.22.11,JER.22.23
1358,Message to Coniah,JER.22.24,JER.22.30
1359,The Branch of Righteousness,JER.23.1,JER.23.8
1360,False Prophets and Empty Oracles,JER.23.9,JER.23.40
1361,The Sign of Two Baskets of Figs,JER.24.1,JER.24.10
1362,Seventy Years of Desolation,JER.25.1,JER.25.14
1363,Judgment on the Nations,JER.25.15,JER.25.38
1364,Jeremiah Saved from Death,JER.26.1,JER.26.24
1365,Symbol of the Bonds and Yokes,JER.27.1,JER.27.22
1366,Hananiah’s Falsehood and Doom,JER.28.1,JER.28.17
1367,Jeremiah’s Letter to the Captives,JER.29.1,JER.29.32
1368,Restoration of Israel and Judah,JER.30.1,JER.30.24
1369,The Remnant of Israel Saved,JER.31.1,JER.31.14
1370,Mercy on Ephraim,JER.31.15,JER.31.22
1371,Future Prosperity of Judah,JER.31.23,JER.31.30
1372,A New Covenant,JER.31.31,JER.31.40
1373,Jeremiah Buys a Field,JER.32.1,JER.32.15
1374,Jeremiah Prays for Understanding,JER.32.16,JER.32.25
1375,God’s Assurance of the People’s Return,JER.32.26,JER.32.44
1376,Excellence of the Restored Nation,JER.33.1,JER.33.18
1377,The Permanence of God’s Covenant,JER.33.19,JER.33.26
1378,Zedekiah Warned by God,JER.34.1,JER.34.7
1379,Treacherous Treatment of Slaves,JER.34.8,JER.34.22
1380,The Obedient Rechabites,JER.35.1,JER.35.19
1381,The Scroll Read in the Temple,JER.36.1,JER.36.10
1382,The Scroll Read in the Palace,JER.36.11,JER.36.19
1383,The King Destroys Jeremiah’s Scroll,JER.36.20,JER.36.26
1384,Jeremiah Rewrites the Scroll,JER.36.27,JER.36.32
1385,Zedekiah’s Vain Hope,JER.37.1,JER.37.10
1386,Jeremiah Imprisoned,JER.37.11,JER.37.21
1387,Jeremiah in the Dungeon,JER.38.1,JER.38.13
1388,Zedekiah’s Fears and Jeremiah’s Advice,JER.38.14,JER.38.28
1389,The Fall of Jerusalem,JER.39.1,JER.39.10
1390,Jeremiah Goes Free,JER.39.11,JER.39.18
1391,Jeremiah with Gedaliah the Governor,JER.40.1,JER.40.16
1392,Insurrection Against Gedaliah,JER.41.1,JER.41.18
1393,The Flight to Egypt Forbidden,JER.42.1,JER.42.22
1394,Jeremiah Taken to Egypt,JER.43.1,JER.43.13
1395,Israelites Will Be Punished in Egypt,JER.44.1,JER.44.30
1396,Assurance to Baruch,JER.45.1,JER.45.5
1397,Judgment on Egypt,JER.46.1,JER.46.12
1398,Babylonia Will Strike Egypt,JER.46.13,JER.46.26
1399,God Will Preserve Israel,JER.46.27,JER.46.28
1400,Judgment on Philistia,JER.47.1,JER.47.7
1401,Judgment on Moab,JER.48.1,JER.48.47
1402,Judgment on Ammon,JER.49.1,JER.49.6
1403,Judgment on Edom,JER.49.7,JER.49.22
1404,Judgment on Damascus,JER.49.23,JER.49.27
1405,Judgment on Kedar and Hazor,JER.49.28,JER.49.33
1406,Judgment on Elam,JER.49.34,JER.49.39
1407,Judgment on Babylon and Babylonia,JER.50.1,JER.50.46
1408,The Utter Destruction of Babylon,JER.51.1,JER.51.58
1409,Jeremiah’s Command to Seraiah,JER.51.59,JER.51.64
1410,The Fall of Jerusalem Reviewed,JER.52.1,JER.52.11
1411,The Temple and City Plundered and Burned,JER.52.12,JER.52.23
1412,The People Taken Captive to Babylonia,JER.52.24,JER.52.30
1413,Jehoiachin Released from Prison,JER.52.31,JER.52.34
1414,Jerusalem in Affliction,LAM.1.1,LAM.1.22
1415,God’s Anger with Jerusalem,LAM.2.1,LAM.2.22
1416,The Prophet’s Anguish and Hope,LAM.3.1,LAM.3.66
1417,The Degradation of Zion,LAM.4.1,LAM.4.22
1418,A Prayer for Restoration,LAM.5.1,LAM.5.22
1419,Ezekiel’s Vision of God,EZK.1.1,EZK.1.28
1420,Ezekiel Sent to Rebellious Israel,EZK.1.28,EZK.3.15
1421,Ezekiel Is a Watchman,EZK.3.16,EZK.3.27
1422,The Siege of Jerusalem Portrayed,EZK.4.1,EZK.4.17
1423,A Sword Against Jerusalem,EZK.5.1,EZK.5.17
1424,Judgment on Idolatrous Israel,EZK.6.1,EZK.6.14
1425,Judgment on Israel Is Near,EZK.7.1,EZK.7.27
1426,Abominations in the Temple,EZK.8.1,EZK.8.18
1427,The Wicked Are Slain,EZK.9.1,EZK.9.11
1428,The Glory Departs from the Temple,EZK.10.1,EZK.10.22
1429,Judgment on Wicked Counselors,EZK.11.1,EZK.11.13
1430,God Will Restore Israel,EZK.11.14,EZK.11.25
1431,Judah’s Captivity Portrayed,EZK.12.1,EZK.12.16
1432,Judgment Not Postponed,EZK.12.17,EZK.12.28
1433,Woe to Foolish Prophets,EZK.13.1,EZK.13.23
1434,Idolatry Will Be Punished,EZK.14.1,EZK.14.11
1435,Judgment on Persistent Unfaithfulness,EZK.14.12,EZK.14.23
1436,The Outcast Vine,EZK.15.1,EZK.15.8
1437,God’s Love for Jerusalem,EZK.16.1,EZK.16.14
1438,Jerusalem’s Harlotry,EZK.16.15,EZK.16.30
1439,Jerusalem’s Adultery,EZK.16.31,EZK.16.34
1440,Jerusalem’s Lovers Will Abuse Her,EZK.16.35,EZK.16.43
1441,More Wicked than Samaria and Sodom,EZK.16.44,EZK.16.59
1442,An Everlasting Covenant,EZK.16.60,EZK.16.63
1443,The Eagles and the Vine,EZK.17.1,EZK.17.21
1444,Israel Exalted at Last,EZK.17.22,EZK.17.24
1445,A False Proverb Refuted,EZK.18.1,EZK.18.18
1446,Turn and Live,EZK.18.19,EZK.18.32
1447,Israel Degraded,EZK.19.1,EZK.19.14
1448,The Rebellions of Israel,EZK.20.1,EZK.20.32
1449,God Will Restore Israel,EZK.20.33,EZK.20.44
1450,Fire in the Forest,EZK.20.45,EZK.20.49
1451,"Babylon, the Sword of God",EZK.21.1,EZK.21.27
1452,A Sword Against the Ammonites,EZK.21.28,EZK.21.32
1453,Sins of Jerusalem,EZK.22.1,EZK.22.16
1454,Israel in the Furnace,EZK.22.17,EZK.22.22
1455,Israel’s Wicked Leaders,EZK.22.23,EZK.22.31
1456,Two Harlot Sisters,EZK.23.1,EZK.23.4
1457,"The Older Sister, Samaria",EZK.23.5,EZK.23.10
1458,"The Younger Sister, Jerusalem",EZK.23.11,EZK.23.21
1459,Judgment on Jerusalem,EZK.23.22,EZK.23.35
1460,Both Sisters Judged,EZK.23.36,EZK.23.49
1461,Symbol of the Cooking Pot,EZK.24.1,EZK.24.14
1462,The Prophet’s Wife Dies,EZK.24.15,EZK.24.27
1463,Proclamation Against Ammon,EZK.25.1,EZK.25.7
1464,Proclamation Against Moab,EZK.25.8,EZK.25.11
1465,Proclamation Against Edom,EZK.25.12,EZK.25.14
1466,Proclamation Against Philistia,EZK.25.15,EZK.25.17
1467,Proclamation Against Tyre,EZK.26.1,EZK.26.21
1468,Lamentation for Tyre,EZK.27.1,EZK.27.36
1469,Proclamation Against the King of Tyre,EZK.28.1,EZK.28.10
1470,Lamentation for the King of Tyre,EZK.28.11,EZK.28.19
1471,Proclamation Against Sidon,EZK.28.20,EZK.28.24
1472,Israel’s Future Blessing,EZK.28.25,EZK.28.26
1473,Proclamation Against Egypt,EZK.29.1,EZK.29.16
1474,Babylonia Will Plunder Egypt,EZK.29.17,EZK.29.21
1475,Egypt and Her Allies Will Fall,EZK.30.1,EZK.30.19
1476,Proclamation Against Pharaoh,EZK.30.20,EZK.30.26
1477,Egypt Cut Down Like a Great Tree,EZK.31.1,EZK.31.18
1478,Lamentation for Pharaoh and Egypt,EZK.32.1,EZK.32.16
1479,Egypt and Others Consigned to the Pit,EZK.32.17,EZK.32.32
1480,The Watchman and His Message,EZK.33.1,EZK.33.11
1481,The Fairness of God’s Judgment,EZK.33.12,EZK.33.20
1482,The Fall of Jerusalem,EZK.33.21,EZK.33.22
1483,The Cause of Judah’s Ruin,EZK.33.23,EZK.33.29
1484,Hearing and Not Doing,EZK.33.30,EZK.33.33
1485,Irresponsible Shepherds,EZK.34.1,EZK.34.10
1486,"God, the True Shepherd",EZK.34.11,EZK.34.31
1487,Judgment on Mount Seir,EZK.35.1,EZK.35.15
1488,Blessing on Israel,EZK.36.1,EZK.36.15
1489,The Renewal of Israel,EZK.36.16,EZK.36.38
1490,The Dry Bones Live,EZK.37.1,EZK.37.14
1491,"One Kingdom, One King",EZK.37.15,EZK.37.28
1492,Gog and Allies Attack Israel,EZK.38.1,EZK.38.17
1493,Judgment on Gog,EZK.38.18,EZK.38.23
1494,Gog’s Armies Destroyed,EZK.39.1,EZK.39.10
1495,The Burial of Gog,EZK.39.11,EZK.39.16
1496,A Triumphant Festival,EZK.39.17,EZK.39.20
1497,Israel Restored to the Land,EZK.39.21,EZK.39.29
1498,"A New City, a New Temple",EZK.40.1,EZK.40.5
1499,The Eastern Gateway of the Temple,EZK.40.6,EZK.40.16
1500,The Outer Court,EZK.40.17,EZK.40.19
1501,The Northern Gateway,EZK.40.20,EZK.40.23
1502,The Southern Gateway,EZK.40.24,EZK.40.27
1503,Gateways of the Inner Court,EZK.40.28,EZK.40.37
1504,Where Sacrifices Were Prepared,EZK.40.38,EZK.40.43
1505,Chambers for Singers and Priests,EZK.40.44,EZK.40.46
1506,Dimensions of the Inner Court and Vestibule,EZK.40.47,EZK.40.49
1507,Dimensions of the Sanctuary,EZK.41.1,EZK.41.4
1508,The Side Chambers on the Wall,EZK.41.5,EZK.41.11
1509,The Building at the Western End,EZK.41.12,EZK.41.12
1510,Dimensions and Design of the Temple Area,EZK.41.13,EZK.41.26
1511,The Chambers for the Priests,EZK.42.1,EZK.42.14
1512,Outer Dimensions of the Temple,EZK.42.15,EZK.42.20
1513,"The Temple, the Lord’s Dwelling Place",EZK.43.1,EZK.43.12
1514,Dimensions of the Altar,EZK.43.13,EZK.43.17
1515,Consecrating the Altar,EZK.43.18,EZK.43.27
1516,The East Gate and the Prince,EZK.44.1,EZK.44.3
1517,Those Admitted to the Temple,EZK.44.4,EZK.44.9
1518,Laws Governing Priests,EZK.44.10,EZK.44.31
1519,The Holy District,EZK.45.1,EZK.45.5
1520,Properties of the City and the Prince,EZK.45.6,EZK.45.8
1521,Laws Governing the Prince,EZK.45.9,EZK.45.17
1522,Keeping the Feasts,EZK.45.18,EZK.45.25
1523,The Manner of Worship,EZK.46.1,EZK.46.15
1524,The Prince and Inheritance Laws,EZK.46.16,EZK.46.18
1525,How the Offerings Were Prepared,EZK.46.19,EZK.46.24
1526,The Healing Waters and Trees,EZK.47.1,EZK.47.12
1527,Borders of the Land,EZK.47.13,EZK.47.23
1528,Division of the Land,EZK.48.1,EZK.48.29
1529,The Gates of the City and Its Name,EZK.48.30,EZK.48.35
1530,Daniel and His Friends Obey God,DAN.1.1,DAN.1.21
1531,Nebuchadnezzar’s Dream,DAN.2.1,DAN.2.13
1532,God Reveals Nebuchadnezzar’s Dream,DAN.2.14,DAN.2.23
1533,Daniel Explains the Dream,DAN.2.24,DAN.2.45
1534,Daniel and His Friends Promoted,DAN.2.46,DAN.2.49
1535,The Image of Gold,DAN.3.1,DAN.3.7
1536,Daniel’s Friends Disobey the King,DAN.3.8,DAN.3.18
1537,Saved in Fiery Trial,DAN.3.19,DAN.3.25
1538,Nebuchadnezzar Praises God,DAN.3.26,DAN.3.30
1539,Nebuchadnezzar’s Second Dream,DAN.4.1,DAN.4.18
1540,Daniel Explains the Second Dream,DAN.4.19,DAN.4.27
1541,Nebuchadnezzar’s Humiliation,DAN.4.28,DAN.4.33
1542,Nebuchadnezzar Praises God,DAN.4.34,DAN.4.37
1543,Belshazzar’s Feast,DAN.5.1,DAN.5.12
1544,The Writing on the Wall Explained,DAN.5.13,DAN.5.29
1545,Belshazzar’s Fall,DAN.5.30,DAN.5.31
1546,The Plot Against Daniel,DAN.6.1,DAN.6.9
1547,Daniel in the Lions’ Den,DAN.6.10,DAN.6.17
1548,Daniel Saved from the Lions,DAN.6.18,DAN.6.23
1549,Darius Honors God,DAN.6.24,DAN.6.28
1550,Vision of the Four Beasts,DAN.7.1,DAN.7.8
1551,Vision of the Ancient of Days,DAN.7.9,DAN.7.14
1552,Daniel’s Visions Interpreted,DAN.7.15,DAN.7.28
1553,Vision of a Ram and a Goat,DAN.8.1,DAN.8.14
1554,Gabriel Interprets the Vision,DAN.8.15,DAN.8.27
1555,Daniel’s Prayer for the People,DAN.9.1,DAN.9.19
1556,The Seventy-Weeks Prophecy,DAN.9.20,DAN.9.27
1557,Vision of the Glorious Man,DAN.10.1,DAN.10.9
1558,Prophecies Concerning Persia and Greece,DAN.10.10,DAN.11.4
1559,Warring Kings of North and South,DAN.11.5,DAN.11.28
1560,The Northern King’s Blasphemies,DAN.11.29,DAN.11.39
1561,The Northern King’s Conquests,DAN.11.40,DAN.11.45
1562,Prophecy of the End Time,DAN.12.1,DAN.12.13
1563,Hosea,HOS.1.1,HOS.1.1
1564,The Family of Hosea,HOS.1.2,HOS.1.9
1565,The Restoration of Israel,HOS.1.10,HOS.2.1
1566,God’s Unfaithful People,HOS.2.2,HOS.2.13
1567,God’s Mercy on His People,HOS.2.14,HOS.2.23
1568,Israel Will Return to God,HOS.3.1,HOS.3.5
1569,God’s Charge Against Israel,HOS.4.1,HOS.4.10
1570,The Idolatry of Israel,HOS.4.11,HOS.4.19
1571,Impending Judgment on Israel and Judah,HOS.5.1,HOS.5.15
1572,A Call to Repentance,HOS.6.1,HOS.6.3
1573,Impenitence of Israel and Judah,HOS.6.4,HOS.7.10
1574,Futile Reliance on the Nations,HOS.7.11,HOS.7.16
1575,The Apostasy of Israel,HOS.8.1,HOS.8.14
1576,Judgment of Israel’s Sin,HOS.9.1,HOS.9.17
1577,Israel’s Sin and Captivity,HOS.10.1,HOS.10.15
1578,God’s Continuing Love for Israel,HOS.11.1,HOS.11.11
1579,God’s Charge Against Ephraim,HOS.11.12,HOS.12.14
1580,Relentless Judgment on Israel,HOS.13.1,HOS.13.16
1581,Israel Restored at Last,HOS.14.1,HOS.14.9
1582,Joel,JOL.1.1,JOL.1.1
1583,The Land Laid Waste,JOL.1.2,JOL.1.12
1584,Mourning for the Land,JOL.1.13,JOL.1.20
1585,The Day of the Lord,JOL.2.1,JOL.2.11
1586,A Call to Repentance,JOL.2.12,JOL.2.17
1587,The Land Refreshed,JOL.2.18,JOL.2.27
1588,God’s Spirit Poured Out,JOL.2.28,JOL.2.32
1589,God Judges the Nations,JOL.3.1,JOL.3.17
1590,God Blesses His People,JOL.3.18,JOL.3.21
1591,Amos,AMO.1.1,AMO.1.2
1592,Judgment on the Nations,AMO.1.3,AMO.2.3
1593,Judgment on Judah,AMO.2.4,AMO.2.5
1594,Judgment on Israel,AMO.2.6,AMO.2.16
1595,Authority of the Prophet’s Message,AMO.3.1,AMO.3.8
1596,Punishment of Israel’s Sins,AMO.3.9,AMO.4.5
1597,Israel Did Not Accept Correction,AMO.4.6,AMO.4.13
1598,A Lament for Israel,AMO.5.1,AMO.5.3
1599,A Call to Repentance,AMO.5.4,AMO.5.15
1600,The Day of the Lord,AMO.5.16,AMO.5.27
1601,Warnings to Zion and Samaria,AMO.6.1,AMO.6.14
1602,Vision of the Locusts,AMO.7.1,AMO.7.3
1603,Vision of the Fire,AMO.7.4,AMO.7.6
1604,Vision of the Plumb Line,AMO.7.7,AMO.7.9
1605,Amaziah’s Complaint,AMO.7.10,AMO.7.17
1606,Vision of the Summer Fruit,AMO.8.1,AMO.8.14
1607,The Destruction of Israel,AMO.9.1,AMO.9.10
1608,Israel Will Be Restored,AMO.9.11,AMO.9.15
1609,The Coming Judgment on Edom,OBA.1.1,OBA.1.9
1610,Edom Mistreated His Brother,OBA.1.10,OBA.1.16
1611,Israel’s Final Triumph,OBA.1.17,OBA.1.21
1612,Jonah’s Disobedience,JON.1.1,JON.1.3
1613,The Storm at Sea,JON.1.4,JON.1.9
1614,Jonah Thrown into the Sea,JON.1.10,JON.1.16
1615,Jonah’s Prayer and Deliverance,JON.1.17,JON.2.10
1616,Jonah Preaches at Nineveh,JON.3.1,JON.3.4
1617,The People of Nineveh Believe,JON.3.5,JON.3.10
1618,Jonah’s Anger and God’s Kindness,JON.4.1,JON.4.11
1619,Micah,MIC.1.1,MIC.1.1
1620,The Coming Judgment on Israel,MIC.1.2,MIC.1.7
1621,Mourning for Israel and Judah,MIC.1.8,MIC.1.16
1622,Woe to Evildoers,MIC.2.1,MIC.2.5
1623,Lying Prophets,MIC.2.6,MIC.2.11
1624,Israel Restored,MIC.2.12,MIC.2.13
1625,Wicked Rulers and Prophets,MIC.3.1,MIC.3.12
1626,The Lord’s Reign in Zion,MIC.4.1,MIC.4.5
1627,Zion’s Future Triumph,MIC.4.6,MIC.5.1
1628,The Coming Messiah,MIC.5.2,MIC.5.5
1629,Judgment on Israel’s Enemies,MIC.5.5,MIC.5.15
1630,God Pleads with Israel,MIC.6.1,MIC.6.8
1631,Punishment of Israel’s Injustice,MIC.6.9,MIC.6.16
1632,Sorrow for Israel’s Sins,MIC.7.1,MIC.7.7
1633,Israel’s Confession and Comfort,MIC.7.8,MIC.7.13
1634,God Will Forgive Israel,MIC.7.14,MIC.7.20
1635,Nahum,NAM.1.1,NAM.1.2
1636,God’s Wrath on His Enemies,NAM.1.2,NAM.1.15
1637,The Destruction of Nineveh,NAM.2.1,NAM.2.13
1638,The Woe of Nineveh,NAM.3.1,NAM.3.19
1639,Habakkuk,HAB.1.1,HAB.1.1
1640,The Prophet’s Question,HAB.1.2,HAB.1.4
1641,The Lord’s Reply,HAB.1.5,HAB.1.11
1642,The Prophet’s Second Question,HAB.1.12,HAB.2.1
1643,The Just Live by Faith,HAB.2.2,HAB.2.4
1644,Woe to the Wicked,HAB.2.5,HAB.2.20
1645,The Prophet’s Prayer,HAB.3.1,HAB.3.16
1646,A Hymn of Faith,HAB.3.17,HAB.3.19
1647,Zephaniah,ZEP.1.1,ZEP.1.1
1648,The Great Day of the Lord,ZEP.1.2,ZEP.1.18
1649,A Call to Repentance,ZEP.2.1,ZEP.2.3
1650,Judgment on Nations,ZEP.2.4,ZEP.2.15
1651,The Wickedness of Jerusalem,ZEP.3.1,ZEP.3.7
1652,A Faithful Remnant,ZEP.3.8,ZEP.3.13
1653,Joy in God’s Faithfulness,ZEP.3.14,ZEP.3.20
1654,The Command to Build God’s House,HAG.1.1,HAG.1.11
1655,The People’s Obedience,HAG.1.12,HAG.1.15
1656,The Coming Glory of God’s House,HAG.2.1,HAG.2.9
1657,The People are Defiled,HAG.2.10,HAG.2.14
1658,Promised Blessing,HAG.2.15,HAG.2.19
1659,Zerubbabel Chosen as a Signet,HAG.2.20,HAG.2.23
1660,A Call to Repentance,ZEC.1.1,ZEC.1.6
1661,Vision of the Horses,ZEC.1.7,ZEC.1.11
1662,The Lord Will Comfort Zion,ZEC.1.12,ZEC.1.17
1663,Vision of the Horns,ZEC.1.18,ZEC.1.21
1664,Vision of the Measuring Line,ZEC.2.1,ZEC.2.5
1665,Future Joy of Zion and Many Nations,ZEC.2.6,ZEC.2.13
1666,Vision of the High Priest,ZEC.3.1,ZEC.3.5
1667,The Coming Branch,ZEC.3.6,ZEC.3.10
1668,Vision of the Lampstand and Olive Trees,ZEC.4.1,ZEC.4.14
1669,Vision of the Flying Scroll,ZEC.5.1,ZEC.5.4
1670,Vision of the Woman in a Basket,ZEC.5.5,ZEC.5.11
1671,Vision of the Four Chariots,ZEC.6.1,ZEC.6.8
1672,The Command to Crown Joshua,ZEC.6.9,ZEC.6.15
1673,Obedience Better than Fasting,ZEC.7.1,ZEC.7.7
1674,Disobedience Resulted in Captivity,ZEC.7.8,ZEC.7.14
1675,"Jerusalem, Holy City of the Future",ZEC.8.1,ZEC.8.23
1676,Israel Defended Against Enemies,ZEC.9.1,ZEC.9.8
1677,The Coming King,ZEC.9.9,ZEC.9.10
1678,God Will Save His People,ZEC.9.11,ZEC.9.17
1679,Restoration of Judah and Israel,ZEC.10.1,ZEC.10.12
1680,Desolation of Israel,ZEC.11.1,ZEC.11.3
1681,Prophecy of the Shepherds,ZEC.11.4,ZEC.11.17
1682,The Coming Deliverance of Judah,ZEC.12.1,ZEC.12.9
1683,Mourning for the Pierced One,ZEC.12.10,ZEC.12.14
1684,Idolatry Cut Off,ZEC.13.1,ZEC.13.6
1685,The Shepherd Savior,ZEC.13.7,ZEC.13.9
1686,The Day of the Lord,ZEC.14.1,ZEC.14.15
1687,The Nations Worship the King,ZEC.14.16,ZEC.14.21
1688,Malachi,MAL.1.1,MAL.1.1
1689,Israel Beloved of God,MAL.1.2,MAL.1.5
1690,Polluted Offerings,MAL.1.6,MAL.1.14
1691,Corrupt Priests,MAL.2.1,MAL.2.9
1692,Treachery of Infidelity,MAL.2.10,MAL.2.17
1693,The Coming Messenger,MAL.3.1,MAL.3.7
1694,Do Not Rob God,MAL.3.8,MAL.3.12
1695,The People Complain Harshly,MAL.3.13,MAL.3.15
1696,A Book of Remembrance,MAL.3.16,MAL.3.18
1697,The Great Day of God,MAL.4.1,MAL.4.6
1698,The Genealogy of Jesus Christ,MAT.1.1,MAT.1.17
1699,Christ Born of Mary,MAT.1.18,MAT.1.25
1700,Wise Men from the East,MAT.2.1,MAT.2.12
1701,The Flight into Egypt,MAT.2.13,MAT.2.15
1702,Massacre of the Innocents,MAT.2.16,MAT.2.18
1703,The Home in Nazareth,MAT.2.19,MAT.2.23
1704,John the Baptist Prepares the Way,MAT.3.1,MAT.3.12
1705,John Baptizes Jesus,MAT.3.13,MAT.3.17
1706,Satan Tempts Jesus,MAT.4.1,MAT.4.11
1707,Jesus Begins His Galilean Ministry,MAT.4.12,MAT.4.17
1708,Four Fishermen Called as Disciples,MAT.4.18,MAT.4.22
1709,Jesus Heals a Great Multitude,MAT.4.23,MAT.4.25
1710,The Beatitudes,MAT.5.1,MAT.5.12
1711,Believers Are Salt and Light,MAT.5.13,MAT.5.16
1712,Christ Fulfills the Law,MAT.5.17,MAT.5.20
1713,Murder Begins in the Heart,MAT.5.21,MAT.5.26
1714,Adultery in the Heart,MAT.5.27,MAT.5.30
1715,Marriage Is Sacred and Binding,MAT.5.31,MAT.5.32
1716,Jesus Forbids Oaths,MAT.5.33,MAT.5.37
1717,Go the Second Mile,MAT.5.38,MAT.5.42
1718,Love Your Enemies,MAT.5.43,MAT.5.48
1719,Do Good to Please God,MAT.6.1,MAT.6.4
1720,The Model Prayer,MAT.6.5,MAT.6.15
1721,Fasting to Be Seen Only by God,MAT.6.16,MAT.6.18
1722,Lay Up Treasures in Heaven,MAT.6.19,MAT.6.21
1723,The Lamp of the Body,MAT.6.22,MAT.6.23
1724,You Cannot Serve God and Riches,MAT.6.24,MAT.6.24
1725,Do Not Worry,MAT.6.25,MAT.6.34
1726,Do Not Judge,MAT.7.1,MAT.7.6
1727,"Keep Asking, Seeking, Knocking",MAT.7.7,MAT.7.12
1728,The Narrow Way,MAT.7.13,MAT.7.14
1729,You Will Know Them by Their Fruits,MAT.7.15,MAT.7.20
1730,I Never Knew You,MAT.7.21,MAT.7.23
1731,Build on the Rock,MAT.7.24,MAT.7.29
1732,Jesus Cleanses a Leper,MAT.8.1,MAT.8.4
1733,Jesus Heals a Centurion’s Servant,MAT.8.5,MAT.8.13
1734,Peter’s Mother-in-Law Healed,MAT.8.14,MAT.8.15
1735,Many Healed in the Evening,MAT.8.16,MAT.8.17
1736,The Cost of Discipleship,MAT.8.18,MAT.8.22
1737,Wind and Wave Obey Jesus,MAT.8.23,MAT.8.27
1738,Two Demon-Possessed Men Healed,MAT.8.28,MAT.8.34
1739,Jesus Forgives and Heals a Paralytic,MAT.9.1,MAT.9.8
1740,Matthew the Tax Collector,MAT.9.9,MAT.9.13
1741,Jesus Is Questioned About Fasting,MAT.9.14,MAT.9.17
1742,A Girl Restored to Life and a Woman Healed,MAT.9.18,MAT.9.26
1743,Two Blind Men Healed,MAT.9.27,MAT.9.31
1744,A Mute Man Speaks,MAT.9.32,MAT.9.34
1745,The Compassion of Jesus,MAT.9.35,MAT.9.38
1746,The Twelve Apostles,MAT.10.1,MAT.10.4
1747,Sending Out the Twelve,MAT.10.5,MAT.10.15
1748,Persecutions Are Coming,MAT.10.16,MAT.10.26
1749,Jesus Teaches the Fear of God,MAT.10.27,MAT.10.31
1750,Confess Christ Before Men,MAT.10.32,MAT.10.33
1751,Christ Brings Division,MAT.10.34,MAT.10.39
1752,A Cup of Cold Water,MAT.10.40,MAT.10.42
1753,John the Baptist Sends Messengers to Jesus,MAT.11.1,MAT.11.19
1754,Woe to the Impenitent Cities,MAT.11.20,MAT.11.24
1755,Jesus Gives True Rest,MAT.11.25,MAT.11.30
1756,Jesus Is Lord of the Sabbath,MAT.12.1,MAT.12.8
1757,Healing on the Sabbath,MAT.12.9,MAT.12.14
1758,"Behold, My Servant",MAT.12.15,MAT.12.21
1759,A House Divided Cannot Stand,MAT.12.22,MAT.12.30
1760,The Unpardonable Sin,MAT.12.31,MAT.12.32
1761,A Tree Known by Its Fruit,MAT.12.33,MAT.12.37
1762,The Scribes and Pharisees Ask for a Sign,MAT.12.38,MAT.12.42
1763,An Unclean Spirit Returns,MAT.12.43,MAT.12.45
1764,Jesus’ Mother and Brothers Send for Him,MAT.12.46,MAT.12.50
1765,The Parable of the Sower,MAT.13.1,MAT.13.9
1766,The Purpose of Parables,MAT.13.10,MAT.13.17
1767,The Parable of the Sower Explained,MAT.13.18,MAT.13.23
1768,The Parable of the Wheat and the Tares,MAT.13.24,MAT.13.30
1769,The Parable of the Mustard Seed,MAT.13.31,MAT.13.32
1770,The Parable of the Leaven,MAT.13.33,MAT.13.33
1771,Prophecy and the Parables,MAT.13.34,MAT.13.35
1772,The Parable of the Tares Explained,MAT.13.36,MAT.13.43
1773,The Parable of the Hidden Treasure,MAT.13.44,MAT.13.44
1774,The Parable of the Pearl of Great Price,MAT.13.45,MAT.13.46
1775,The Parable of the Dragnet,MAT.13.47,MAT.13.52
1776,Jesus Rejected at Nazareth,MAT.13.53,MAT.13.58
1777,John the Baptist Beheaded,MAT.14.1,MAT.14.12
1778,Feeding the Five Thousand,MAT.14.13,MAT.14.21
1779,Jesus Walks on the Sea,MAT.14.22,MAT.14.33
1780,Many Touch Him and Are Made Well,MAT.14.34,MAT.14.36
1781,Defilement Comes from Within,MAT.15.1,MAT.15.20
1782,A Gentile Shows Her Faith,MAT.15.21,MAT.15.28
1783,Jesus Heals Great Multitudes,MAT.15.29,MAT.15.31
1784,Feeding the Four Thousand,MAT.15.32,MAT.15.39
1785,The Pharisees and Sadducees Seek a Sign,MAT.16.1,MAT.16.4
1786,The Leaven of the Pharisees and Sadducees,MAT.16.5,MAT.16.12
1787,Peter Confesses Jesus as the Christ,MAT.16.13,MAT.16.20
1788,Jesus Predicts His Death and Resurrection,MAT.16.21,MAT.16.23
1789,Take Up the Cross and Follow Him,MAT.16.24,MAT.16.28
1790,Jesus Transfigured on the Mount,MAT.17.1,MAT.17.13
1791,A Boy Is Healed,MAT.17.14,MAT.17.21
1792,Jesus Again Predicts His Death and Resurrection,MAT.17.22,MAT.17.23
1793,Peter and His Master Pay Their Taxes,MAT.17.24,MAT.17.27
1794,Who Is the Greatest?,MAT.18.1,MAT.18.5
1795,Jesus Warns of Offenses,MAT.18.6,MAT.18.9
1796,The Parable of the Lost Sheep,MAT.18.10,MAT.18.14
1797,Dealing with a Sinning Brother,MAT.18.15,MAT.18.20
1798,The Parable of the Unforgiving Servant,MAT.18.21,MAT.18.35
1799,Marriage and Divorce,MAT.19.1,MAT.19.10
